LAMMPS data file via write_data, version 22 Aug 2018, timestep = 22

21438 atoms
6 atom types

3.5042754030204321e-01 1.8645415900936203e+02 xlo xhi
3.0347915334153863e-01 1.6147403901074290e+02 ylo yhi
0.0000000000000000e+00 1.0000000000000000e+02 zlo zhi
9.3051865734530637e+01 0.0000000000000000e+00 0.0000000000000000e+00 xy xz yz

Masses

1 95.94
2 32.066
3 32.066
4 95.94
5 32.066
6 32.066

Atoms # atomic

915 1 1.9188818133444357e+01 4.5880893441124284e+00 5.8521336300034283e+00 0 0 0
918 1 2.1901041289313401e+01 6.0766530442152300e+00 5.8281548151086469e+00 0 0 0
14361 2 1.7322372053689186e+01 1.4874738899154472e+00 4.3131210113842675e+00 0 1 0
14363 2 2.0023164091983617e+01 2.9792432262419224e+00 4.3013860775527748e+00 0 1 0
14402 1 1.9111270437337982e+01 1.4379787908117001e+00 5.8711406929314442e+00 0 1 0
845 3 2.0114773292441949e+01 6.1518326054574333e+00 7.3956899633979400e+00 0 0 0
2011 5 1.8388816477442298e+01 3.7805964218387293e+00 1.0540209799015612e+01 0 0 0
2013 4 1.9255937889863443e+01 5.3415847535083989e+00 1.2110944738557587e+01 0 0 0
2014 5 2.1071234502345380e+01 5.4020894152174526e+00 1.0559799162019612e+01 0 0 0
2016 4 2.1928051881921323e+01 6.9636676831377944e+00 1.2135854228635059e+01 0 0 0
14362 3 1.7321944517561409e+01 1.5009323073522525e+00 7.4324318310230497e+00 0 1 0
14364 3 2.0023870434137013e+01 3.0017800974027118e+00 7.4206370357191007e+00 0 1 0
15583 4 1.6650166587913493e+01 6.5223812970480843e-01 1.2084935775220147e+01 0 1 0
15584 5 1.8460657805453963e+01 7.0708424013351723e-01 1.0528508872948221e+01 0 1 0
15586 4 1.9341556349455349e+01 2.2635393748126931e+00 1.2096336735344833e+01 0 1 0
767 2 2.2938183999154589e+01 1.0737760048954613e+01 4.2085699799173435e+00 0 0 0
770 2 2.5683320133347575e+01 1.2198372207842175e+01 4.1667018959335236e+00 0 0 0
847 2 2.2825380032665482e+01 7.5997960031689855e+00 4.2464099261474662e+00 0 0 0
849 1 2.2007680858272913e+01 9.2193960110649940e+00 5.7927577842290683e+00 0 0 0
852 1 2.4742072753183010e+01 1.0688302596212473e+01 5.7525354027046793e+00 0 0 0
768 3 2.2960350400401566e+01 1.0775261087607134e+01 7.3271098188206460e+00 0 0 0
771 3 2.5704495195605805e+01 1.2236875745701301e+01 7.2847745910758199e+00 0 0 0
848 3 2.2836961586243671e+01 7.6389591627860849e+00 7.3652690324661778e+00 0 0 0
1844 5 2.3501729715503917e+01 1.3205169106643769e+01 1.0642131714307707e+01 0 0 0
1932 5 2.0971964764153469e+01 8.4810690096668164e+00 1.0581235839049519e+01 0 0 0
1934 4 2.1811701209932082e+01 1.0049193535446582e+01 1.2160111799722038e+01 0 0 0
1935 5 2.3631089042253457e+01 1.0119596496829528e+01 1.0617325227455359e+01 0 0 0
1937 4 2.4459373292039899e+01 1.1690278860309496e+01 1.2200122078354125e+01 0 0 0
1731 6 4.7474951487803949e+00 5.0340065956556392e+00 1.3607974905500692e+01 0 0 0
1734 6 7.4116604714750771e+00 6.6241041442296371e+00 1.3614691916262586e+01 0 0 0
1827 6 7.4904071058114798e+00 3.5315218571476459e+00 1.3613082189720826e+01 0 0 0
1830 6 1.0163716810142454e+01 5.1255561470850557e+00 1.3623111305745320e+01 0 0 0
15493 6 2.1471529696060965e+00 3.3681004451313307e-01 1.3602027995266356e+01 0 1 0
15496 6 4.8175488724104820e+00 1.9361223845957976e+00 1.3605981503931947e+01 0 1 0
15513 6 7.5569626019508984e+00 4.4178860825681221e-01 1.3613116462676395e+01 0 1 0
1641 6 7.3196793349940057e+00 9.7209752350735634e+00 1.3617441132688091e+01 0 0 0
1644 6 9.9727317906394077e+00 1.1308603481209726e+01 1.3626055129058152e+01 0 0 0
1647 6 1.2622189585498019e+01 1.2901309164446094e+01 1.3640123220159959e+01 0 0 0
1737 6 1.0074650793943340e+01 8.2142276005918156e+00 1.3624549688383816e+01 0 0 0
1740 6 1.2734504828304344e+01 9.8075428115802428e+00 1.3639262717252981e+01 0 0 0
1833 6 1.2835232254727920e+01 6.7209155114957495e+00 1.3636921886700035e+01 0 0 0
1924 6 1.2922011565543022e+01 3.6395554701200581e+00 1.3634868435994306e+01 0 0 0
1927 6 1.5601914904708005e+01 5.2405828893184214e+00 1.3650579830830182e+01 0 0 0
1930 6 1.8276408076951746e+01 6.8472216884740353e+00 1.3671760458486471e+01 0 0 0
15516 6 1.0239478667402558e+01 2.0408343308185453e+00 1.3622697585541818e+01 0 1 0
15544 6 1.2995399025927100e+01 5.6127874317435644e-01 1.3632997895450533e+01 0 1 0
15547 6 1.5686092843794736e+01 2.1644590773372405e+00 1.3644904973081470e+01 0 1 0
1743 6 1.5389416473484475e+01 1.1407930884149538e+01 1.3661032097220724e+01 0 0 0
1746 6 1.8038166572109631e+01 1.3019908278308826e+01 1.3691425585719792e+01 0 0 0
1836 6 1.5502601104876025e+01 8.3208629935840648e+00 1.3656354085290785e+01 0 0 0
1839 6 1.8163671987783111e+01 9.9294613331766257e+00 1.3683448991939551e+01 0 0 0
1842 6 2.0817037396494822e+01 1.1551250539611106e+01 1.3718932420784563e+01 0 0 0
2012 6 1.8372838405303305e+01 3.7706391783717361e+00 1.3659536954346366e+01 0 0 0
2015 6 2.1052495179419910e+01 5.3831166332376297e+00 1.3678986784821689e+01 0 0 0
15585 6 1.8452635138863084e+01 6.9657343878778610e-01 1.3647868462347724e+01 0 1 0
1845 6 2.3462573147535529e+01 1.3190199280729891e+01 1.3760394533489171e+01 0 0 0
1933 6 2.0942976627967397e+01 8.4635433689763442e+00 1.3700229984236159e+01 0 0 0
1936 6 2.3600001223088299e+01 1.0093854636459101e+01 1.3735896041868969e+01 0 0 0
304 2 1.2595903356460006e+01 2.0433795224122644e+01 4.2903231251954672e+00 0 0 0
380 2 9.7419563986601094e+00 1.5783911483697544e+01 4.2904551639705257e+00 0 0 0
383 2 1.2481597913711603e+01 1.7308968260318238e+01 4.2794063544693941e+00 0 0 0
385 1 1.1657355003975894e+01 1.8892894741411205e+01 5.8484059052122621e+00 0 0 0
386 2 1.5222680015724038e+01 1.8822846826650292e+01 4.2640429814730370e+00 0 0 0
388 1 1.4402502983421767e+01 2.0405735010107790e+01 5.8377401214655631e+00 0 0 0
389 2 1.7967138418433549e+01 2.0321390739230861e+01 4.2428142926843559e+00 0 0 0
470 1 8.8023266224331085e+00 1.4245095579865463e+01 5.8533878519215685e+00 0 0 0
471 2 1.2364277041913095e+01 1.4177772606760028e+01 4.2787866816672926e+00 0 0 0
473 1 1.1543449304254880e+01 1.5770256867973378e+01 5.8419868953674268e+00 0 0 0
474 2 1.5100551859318269e+01 1.5692184722708257e+01 4.2593368604446864e+00 0 0 0
476 1 1.4286399148984675e+01 1.7285284590290509e+01 5.8268680950684164e+00 0 0 0
477 2 1.7840790639680776e+01 1.7192966968762963e+01 4.2333986508312185e+00 0 0 0
479 1 1.7032250006348285e+01 1.8785715491001245e+01 5.8059441507138745e+00 0 0 0
573 1 1.4166305550398626e+01 1.4157086406459410e+01 5.8273789047313622e+00 0 0 0
576 1 1.6907127559338537e+01 1.5660163544933699e+01 5.8024694269664883e+00 0 0 0
305 3 1.2617239911640862e+01 2.0424257967871227e+01 7.4095549133203571e+00 0 0 0
381 3 9.7550703453335341e+00 1.5785603921626320e+01 7.4098147537202381e+00 0 0 0
384 3 1.2501612234131654e+01 1.7307812336236584e+01 7.3986917703418271e+00 0 0 0
387 3 1.5252021629007471e+01 1.8818356371226752e+01 7.3831747526305351e+00 0 0 0
390 3 1.8006199927962488e+01 2.0312663507494989e+01 7.3616817715424405e+00 0 0 0
472 3 1.2380889291072304e+01 1.4186631405988962e+01 7.3981138374007109e+00 0 0 0
475 3 1.5126352413819706e+01 1.5698927067451207e+01 7.3785244836574035e+00 0 0 0
1480 5 1.2406053047970321e+01 1.9095773340454461e+01 1.0509481478649363e+01 0 0 0
1557 5 9.8732064690274495e+00 1.4402525292452983e+01 1.0505891804805165e+01 0 0 0
1559 4 1.0713350078003764e+01 1.5983603753870140e+01 1.2067182948816104e+01 0 0 0
1560 5 1.2523941743312740e+01 1.5992037894397146e+01 1.0517686616101050e+01 0 0 0
1562 4 1.3357624965183961e+01 1.7577243228869019e+01 1.2080260098020032e+01 0 0 0
1563 5 1.5172474289722546e+01 1.7592559363256314e+01 1.0537129578042272e+01 0 0 0
1565 4 1.5998774408043634e+01 1.9182754046654328e+01 1.2101260838538527e+01 0 0 0
1566 5 1.7817021821353350e+01 1.9208031128750232e+01 1.0564587405150759e+01 0 0 0
1648 4 1.3480199684766756e+01 1.4475706761837458e+01 1.2086190024195746e+01 0 0 0
1649 5 1.5297418663905745e+01 1.4495735838975536e+01 1.0542633703028056e+01 0 0 0
1651 4 1.6125445241484421e+01 1.6080279080562423e+01 1.2110168862506665e+01 0 0 0
234 2 1.5442896977112680e+01 2.5056799500141416e+01 4.2996117854869533e+00 0 0 0
237 2 1.8188940858805502e+01 2.6546550409084091e+01 4.2863264552283020e+00 0 0 0
307 2 1.5338869267662497e+01 2.1944906045219778e+01 4.2793147274432757e+00 0 0 0
309 1 1.4507493344259403e+01 2.3518264046755259e+01 5.8560904991330966e+00 0 0 0
310 2 1.8084942927156554e+01 2.3439526344010577e+01 4.2627600216996369e+00 0 0 0
312 1 1.7254464748399101e+01 2.5011175327718984e+01 5.8435844635825100e+00 0 0 0
313 2 2.0835930211337505e+01 2.4915521767371832e+01 4.2421925067999924e+00 0 0 0
315 1 2.0004375374944374e+01 2.6485190226267679e+01 5.8265105314179477e+00 0 0 0
391 1 1.7150068925925645e+01 2.1902706524259781e+01 5.8215629008459278e+00 0 0 0
394 1 1.9900722359544314e+01 2.3380770501533242e+01 5.8001565166468705e+00 0 0 0
235 3 1.5470465276250426e+01 2.5042672817514003e+01 7.4187289160065646e+00 0 0 0
238 3 1.8223153595225170e+01 2.6530425003741414e+01 7.4053512218339463e+00 0 0 0
308 3 1.5368742491422475e+01 2.1932661587574763e+01 7.3984207951700283e+00 0 0 0
311 3 1.8123198688691630e+01 2.3423841100662216e+01 7.3816797179793143e+00 0 0 0
314 3 2.0879079442919519e+01 2.4895008108848604e+01 7.3608830339829332e+00 0 0 0
1412 5 1.4945933609419773e+01 2.3813324610065209e+01 1.0512208435060289e+01 0 0 0
1414 4 1.5781154502131059e+01 2.5406978621158039e+01 1.2073253868087384e+01 0 0 0
1415 5 1.7590872958758116e+01 2.5435300372289625e+01 1.0532972491500104e+01 0 0 0
1417 4 1.8422237587404474e+01 2.7033834537277546e+01 1.2094739255980024e+01 0 0 0
1418 5 2.0231275935048853e+01 2.7075156899460275e+01 1.0556643814425875e+01 0 0 0
1482 4 1.3241305274116614e+01 2.0684281531815163e+01 1.2069532384618002e+01 0 0 0
1483 5 1.5052800621163248e+01 2.0698205981116178e+01 1.0525807813588143e+01 0 0 0
1485 4 1.5882154638627737e+01 2.2291602013826328e+01 1.2087428892238885e+01 0 0 0
1486 5 1.7696404764548799e+01 2.2316481055733789e+01 1.0549527284537330e+01 0 0 0
1488 4 1.8520657490399167e+01 2.3915334098199878e+01 1.2111813216152258e+01 0 0 0
1489 5 2.0335147307923794e+01 2.3952909972325063e+01 1.0577440655327264e+01 0 0 0
1491 4 2.1157337395435025e+01 2.5557311177539624e+01 1.2138166937511071e+01 0 0 0
1568 4 1.8636455203274046e+01 2.0803945862852366e+01 1.2129527279428933e+01 0 0 0
480 2 2.0587543936090597e+01 1.8676730332589948e+01 4.2016427351531531e+00 0 0 0
482 1 1.9781836480348645e+01 2.0267929290074505e+01 5.7790970375822992e+00 0 0 0
483 2 2.3342853392401580e+01 2.0142120899114364e+01 4.1684841735424145e+00 0 0 0
574 2 1.7713520378324439e+01 1.4057125497046474e+01 4.2380936793113744e+00 0 0 0
577 2 2.0453923641539809e+01 1.5543020664177417e+01 4.2024276405309688e+00 0 0 0
579 1 1.9652700683135258e+01 1.7146422559560545e+01 5.7706323084335933e+00 0 0 0
580 2 2.3204391283736364e+01 1.7011835711819263e+01 4.1632815773910359e+00 0 0 0
582 1 2.2403771567092392e+01 1.8613580511222608e+01 5.7348359825257118e+00 0 0 0
583 2 2.5966045305308313e+01 1.8464282967982339e+01 4.1282206401444350e+00 0 0 0
585 1 2.5160276540487697e+01 2.0062191503257253e+01 5.7019459606578060e+00 0 0 0
677 1 1.9521095980053516e+01 1.4016637969566156e+01 5.7782118773774211e+00 0 0 0
678 2 2.3066722713532304e+01 1.3875832131280083e+01 4.1779291756928085e+00 0 0 0
680 1 2.2266153591776380e+01 1.5489046596799998e+01 5.7382016207402087e+00 0 0 0
683 1 2.5018869855166713e+01 1.6943380088690432e+01 5.6984039097905228e+00 0 0 0
478 3 1.7876820412272146e+01 1.7196406053362210e+01 7.3522975667558654e+00 0 0 0
481 3 2.0631360766496950e+01 1.8675032523381049e+01 7.3201186513805041e+00 0 0 0
484 3 2.3388059743613717e+01 2.0132983044681744e+01 7.2865410200777623e+00 0 0 0
575 3 1.7743192072771027e+01 1.4073467142293888e+01 7.3570878249580893e+00 0 0 0
578 3 2.0491760626783680e+01 1.5557072580657298e+01 7.3209984553756824e+00 0 0 0
581 3 2.3245095967688790e+01 1.7020715521690651e+01 7.2813733200677273e+00 0 0 0
584 3 2.6001279134294347e+01 1.8464725217589056e+01 7.2459645354703062e+00 0 0 0
679 3 2.3099265214163310e+01 1.3902257801692047e+01 7.2961919953691083e+00 0 0 0
1652 5 1.7946402189506387e+01 1.6109656792964781e+01 1.0573054660140832e+01 0 0 0
1654 4 1.8765559937628574e+01 1.7699391896463212e+01 1.2142237686164314e+01 0 0 0
1655 5 2.0588103827175924e+01 1.7740379366125723e+01 1.0610241811277906e+01 0 0 0
1657 4 2.1400637566304297e+01 1.9335997717145698e+01 1.2179036025599540e+01 0 0 0
1658 5 2.3221110570792014e+01 1.9389057769541555e+01 1.0648476495878224e+01 0 0 0
1747 4 1.8900460267200167e+01 1.4601260184381482e+01 1.2145565908488337e+01 0 0 0
1748 5 2.0724213729474755e+01 1.4648363694022263e+01 1.0611213886928507e+01 0 0 0
1750 4 2.1539766631260175e+01 1.6234859751756787e+01 1.2185788319128688e+01 0 0 0
1751 5 2.3362081549076386e+01 1.6294055484314068e+01 1.0653549143625956e+01 0 0 0
1753 4 2.4172296477757040e+01 1.7886192666157100e+01 1.2226186054097125e+01 0 0 0
1754 5 2.5988850518015507e+01 1.7955713268293199e+01 1.0691139676951000e+01 0 0 0
1756 4 2.6799872052929590e+01 1.9553972967910411e+01 1.2257447096752980e+01 0 0 0
316 2 2.3592364103797266e+01 2.6373141662976508e+01 4.2223770764401332e+00 0 0 0
392 2 2.0717192423708966e+01 2.1801698335002477e+01 4.2168086902530613e+00 0 0 0
395 2 2.3474184901334699e+01 2.3263139407960733e+01 4.1907245465642777e+00 0 0 0
397 1 2.2654443975353313e+01 2.4839271151074957e+01 5.7772552406856565e+00 0 0 0
398 2 2.6237287939228530e+01 2.4707863588958027e+01 4.1718060926056690e+00 0 0 0
400 1 2.5410187968569989e+01 2.6280721108393916e+01 5.7592886020770164e+00 0 0 0
401 2 2.9002552582968878e+01 2.6140621925884236e+01 4.1667039205247614e+00 0 0 0
485 1 2.2535494664558197e+01 2.1730391718069804e+01 5.7497746206991502e+00 0 0 0
486 2 2.6106877753174860e+01 2.1590510868255311e+01 4.1416472884729600e+00 0 0 0
488 1 2.5292646625098655e+01 2.3174651425827737e+01 5.7248383367168723e+00 0 0 0
489 2 2.8876903380511955e+01 2.3025762115983671e+01 4.1294478404221149e+00 0 0 0
491 1 2.8051586276812941e+01 2.4605296376721970e+01 5.7121391335904317e+00 0 0 0
588 1 2.7921034880093075e+01 2.1495859335896917e+01 5.6808770353622560e+00 0 0 0
317 3 2.3634107307826568e+01 2.6346381251899572e+01 7.3408819917133590e+00 0 0 0
393 3 2.0762801487811355e+01 2.1787231697119619e+01 7.3353241561472231e+00 0 0 0
396 3 2.3519638724362508e+01 2.3241237885039574e+01 7.3089252795224988e+00 0 0 0
